title,title_note,id,variable_name
INDP,Industry recode based on 2012 IND codes,3080,"MFG-Construction, And Mining And Oil And Gas Field Machinery"
INDP,Industry recode based on 2012 IND codes,3095,MFG-Commercial And Service Industry Machinery
INDP,Industry recode based on 2012 IND codes,3170,MFG-Metalworking Machinery
INDP,Industry recode based on 2012 IND codes,3180,"MFG-Engine, Turbine, And Power Transmission Equipment"
INDP,Industry recode based on 2012 IND codes,3190,"MFG-Machinery, N.E.C. Or Not Specified"
INDP,Industry recode based on 2012 IND codes,3365,MFG-Computer And Peripheral Equipment
INDP,Industry recode based on 2012 IND codes,3370,"MFG-Communications, And Audio And Video Equipment"
INDP,Industry recode based on 2012 IND codes,3380,"MFG-Navigational, Measuring, Electromedical, And Control Instruments"
INDP,Industry recode based on 2012 IND codes,3390,"MFG-Electronic Components And Products, N.E.C."
INDP,Industry recode based on 2012 IND codes,3470,MFG-Household Appliances
INDP,Industry recode based on 2012 IND codes,3490,"MFG-Electric Lighting And Electrical Equipment Manufacturing, And Other Electrical Component Manufacturing, N.E.C."
INDP,Industry recode based on 2012 IND codes,3570,MFG-Motor Vehicles And Motor Vehicle Equipment
INDP,Industry recode based on 2012 IND codes,3580,MFG-Aircraft And Parts
INDP,Industry recode based on 2012 IND codes,3590,MFG-Aerospace Products And Parts
INDP,Industry recode based on 2012 IND codes,3670,MFG-Railroad Rolling Stock
INDP,Industry recode based on 2012 IND codes,3680,MFG-Ship And Boat Building
INDP,Industry recode based on 2012 IND codes,3690,MFG-Other Transportation Equipment
INDP,Industry recode based on 2012 IND codes,3770,MFG-Sawmills And Wood Preservation
INDP,Industry recode based on 2012 IND codes,3780,"MFG-Veneer, Plywood, And Engineered Wood Products"
INDP,Industry recode based on 2012 IND codes,3790,MFG-Prefabricated Wood Buildings And Mobile Homes
INDP,Industry recode based on 2012 IND codes,3875,MFG-Miscellaneous Wood Products
INDP,Industry recode based on 2012 IND codes,3895,MFG-Furniture And Related Product
INDP,Industry recode based on 2012 IND codes,3960,MFG-Medical Equipment And Supplies
INDP,Industry recode based on 2012 IND codes,3970,"MFG-Sporting And Athletic Goods, And Doll, Toy, And Game Manufacturing"
INDP,Industry recode based on 2012 IND codes,3980,"MFG-Miscellaneous Manufacturing, N.E.C."
INDP,Industry recode based on 2012 IND codes,3990,MFG-Not Specified Manufacturing Industries
INDP,Industry recode based on 2012 IND codes,4070,WHL-Motor Vehicles And Motor Vehicle Parts And Supplies Merchant Wholesalers
INDP,Industry recode based on 2012 IND codes,4080,WHL-Furniture And Home Furnishing Merchant Wholesalers
INDP,Industry recode based on 2012 IND codes,4090,WHL-Lumber And Other Construction Materials Merchant Wholesalers
INDP,Industry recode based on 2012 IND codes,4170,WHL-Professional And Commercial Equipment And Supplies Merchant Wholesalers
INDP,Industry recode based on 2012 IND codes,4180,"WHL-Metals And Minerals, Except Petroleum, Merchant Wholesalers"
INDP,Industry recode based on 2012 IND codes,4195,WHL- Household Appliances And Electrical And Electronic Goods Merchant Wholesalers
INDP,Industry recode based on 2012 IND codes,4265,"WHL-Hardware, And Plumbing And Heating Equipment, And Supplies Merchant Wholesalers"
INDP,Industry recode based on 2012 IND codes,4270,"WHL-Machinery, Equipment, And Supplies Merchant Wholesalers"
INDP,Industry recode based on 2012 IND codes,4280,WHL-Recyclable Material Merchant Wholesalers
INDP,Industry recode based on 2012 IND codes,4290,WHL-Miscellaneous Durable Goods Merchant Wholesalers
INDP,Industry recode based on 2012 IND codes,4370,WHL-Paper And Paper Products Merchant Wholesalers
INDP,Industry recode based on 2012 IND codes,4380,"WHL-Drugs, Sundries, And Chemical And Allied Products Merchant Wholesalers"
INDP,Industry recode based on 2012 IND codes,4390,"WHL-Apparel, Piece Goods, And Notions Merchant Wholesalers"
INDP,Industry recode based on 2012 IND codes,4470,WHL-Grocery And Related Product Merchant Wholesalers
INDP,Industry recode based on 2012 IND codes,4480,WHL-Farm Product Raw Material Merchant Wholesalers
INDP,Industry recode based on 2012 IND codes,4490,WHL-Petroleum And Petroleum Products Merchant Wholesalers
INDP,Industry recode based on 2012 IND codes,4560,WHL-Alcoholic Beverages Merchant Wholesalers
INDP,Industry recode based on 2012 IND codes,4570,WHL-Farm Supplies Merchant Wholesalers
INDP,Industry recode based on 2012 IND codes,4580,WHL-Miscellaneous Nondurable Goods Merchant Wholesalers
INDP,Industry recode based on 2012 IND codes,4585,WHL-Electronic Markets And Agents And Brokers
INDP,Industry recode based on 2012 IND codes,4590,WHL-Not Specified Wholesale Trade
INDP,Industry recode based on 2012 IND codes,4670,RET-Automobile Dealers
INDP,Industry recode based on 2012 IND codes,4680,RET-Other Motor Vehicle Dealers
INDP,Industry recode based on 2012 IND codes,4690,"RET-Automotive Parts, Accessories, And Tire Stores"
INDP,Industry recode based on 2012 IND codes,4770,RET-Furniture And Home Furnishings Stores
INDP,Industry recode based on 2012 IND codes,4780,RET-Household Appliance Stores
INDP,Industry recode based on 2012 IND codes,4795,RET-Electronics Stores
INDP,Industry recode based on 2012 IND codes,4870,RET-Building Material And Supplies Dealers
INDP,Industry recode based on 2012 IND codes,4880,RET-Hardware Stores
INDP,Industry recode based on 2012 IND codes,4890,RET-Lawn And Garden Equipment And Supplies Stores
INDP,Industry recode based on 2012 IND codes,4970,RET-Grocery Stores
INDP,Industry recode based on 2012 IND codes,4980,RET-Specialty Food Stores
INDP,Industry recode based on 2012 IND codes,4990,"RET-Beer, Wine, And Liquor Stores"
INDP,Industry recode based on 2012 IND codes,5070,RET-Pharmacies And Drug Stores
INDP,Industry recode based on 2012 IND codes,5080,"RET-Health And Personal Care, Except Drug, Stores"
INDP,Industry recode based on 2012 IND codes,5090,RET-Gasoline Stations
INDP,Industry recode based on 2012 IND codes,5170,RET-Clothing Stores
INDP,Industry recode based on 2012 IND codes,5180,RET-Shoe Stores
INDP,Industry recode based on 2012 IND codes,5190,"RET-Jewelry, Luggage, And Leather Goods Stores"
INDP,Industry recode based on 2012 IND codes,5275,"RET-Sporting Goods, And Hobby And Toy Stores"
INDP,Industry recode based on 2012 IND codes,5280,"RET-Sewing, Needlework And Piece Goods Stores"
INDP,Industry recode based on 2012 IND codes,5295,RET-Musical Instrument And Supplies Stores
INDP,Industry recode based on 2012 IND codes,5370,RET-Book Stores And News Dealers
INDP,Industry recode based on 2012 IND codes,5380,RET-Department And Discount Stores
INDP,Industry recode based on 2012 IND codes,5390,RET-Miscellaneous General Merchandise Stores
INDP,Industry recode based on 2012 IND codes,5470,RET-Florists
INDP,Industry recode based on 2012 IND codes,5480,RET-Office Supplies And Stationery Stores
INDP,Industry recode based on 2012 IND codes,5490,RET-Used Merchandise Stores
INDP,Industry recode based on 2012 IND codes,5570,"RET-Gift, Novelty, And Souvenir Shops"
INDP,Industry recode based on 2012 IND codes,5580,RET-Miscellaneous Retail Stores
INDP,Industry recode based on 2012 IND codes,5590,RET-Electronic Shopping
INDP,Industry recode based on 2012 IND codes,5591,RET-Electronic Auctions
INDP,Industry recode based on 2012 IND codes,5592,RET-Mail-Order Houses
INDP,Industry recode based on 2012 IND codes,5670,RET-Vending Machine Operators
INDP,Industry recode based on 2012 IND codes,5680,RET-Fuel Dealers
INDP,Industry recode based on 2012 IND codes,5690,RET-Other Direct Selling Establishments
INDP,Industry recode based on 2012 IND codes,5790,RET-Not Specified Retail Trade
INDP,Industry recode based on 2012 IND codes,6070,TRN-Air Transportation
INDP,Industry recode based on 2012 IND codes,6080,TRN-Rail Transportation
INDP,Industry recode based on 2012 IND codes,6090,TRN-Water Transportation
INDP,Industry recode based on 2012 IND codes,6170,TRN-Truck Transportation
INDP,Industry recode based on 2012 IND codes,6180,TRN-Bus Service And Urban Transit
INDP,Industry recode based on 2012 IND codes,6190,TRN-Taxi And Limousine Service
INDP,Industry recode based on 2012 IND codes,6270,TRN-Pipeline Transportation
INDP,Industry recode based on 2012 IND codes,6280,TRN-Scenic And Sightseeing Transportation
INDP,Industry recode based on 2012 IND codes,6290,TRN-Services Incidental To Transportation
INDP,Industry recode based on 2012 IND codes,6370,TRN-Postal Service
INDP,Industry recode based on 2012 IND codes,6380,TRN-Couriers And Messengers
INDP,Industry recode based on 2012 IND codes,6390,TRN-Warehousing And Storage
INDP,Industry recode based on 2012 IND codes,6470,INF-Newspaper Publishers
INDP,Industry recode based on 2012 IND codes,6480,"INF-Periodical, Book, And Directory Publishers"
INDP,Industry recode based on 2012 IND codes,6490,INF-Software Publishers
INDP,Industry recode based on 2012 IND codes,6570,INF-Motion Picture And Video Industries
INDP,Industry recode based on 2012 IND codes,6590,INF-Sound Recording Industries
INDP,Industry recode based on 2012 IND codes,6670,"INF-Broadcasting, Except Internet"
INDP,Industry recode based on 2012 IND codes,6672,INF-Internet Publishing And Broadcasting And Web Search Portals
INDP,Industry recode based on 2012 IND codes,6680,INF-Wired Telecommunications Carriers
INDP,Industry recode based on 2012 IND codes,6690,"INF-Telecommunications, Except Wired Telecommunications Carriers"
INDP,Industry recode based on 2012 IND codes,6695,"INF-Data Processing, Hosting, And Related Services"
INDP,Industry recode based on 2012 IND codes,6770,INF-Libraries And Archives
INDP,Industry recode based on 2012 IND codes,6780,"INF-Other Information Services, Exc. Library And Archives, And Internet Publishing And Broadcasting And Web Search Portals"
INDP,Industry recode based on 2012 IND codes,6870,FIN-Banking And Related Activities
INDP,Industry recode based on 2012 IND codes,6880,"FIN-Savings Institutions, Including Credit Unions"
INDP,Industry recode based on 2012 IND codes,6890,FIN-Nondepository Credit And Related Activities
INDP,Industry recode based on 2012 IND codes,6970,"FIN-Securities, Commodities, Funds, Trusts, And Other Financial Investments"
INDP,Industry recode based on 2012 IND codes,6990,FIN-Insurance Carriers And Related Activities
INDP,Industry recode based on 2012 IND codes,7070,FIN-Real Estate
INDP,Industry recode based on 2012 IND codes,7080,FIN-Automotive Equipment Rental And Leasing
INDP,Industry recode based on 2012 IND codes,7170,FIN-Video Tape And Disk Rental
INDP,Industry recode based on 2012 IND codes,7180,FIN-Other Consumer Goods Rental
INDP,Industry recode based on 2012 IND codes,7190,"FIN-Commercial, Industrial, And Other Intangible Assets Rental and Leasing"
INDP,Industry recode based on 2012 IND codes,7270,PRF-Legal Services
INDP,Industry recode based on 2012 IND codes,7280,"PRF-Accounting, Tax Preparation, Bookkeeping And Payroll Services"
INDP,Industry recode based on 2012 IND codes,7290,"PRF-Architectural, Engineering, And Related Services"
INDP,Industry recode based on 2012 IND codes,7370,PRF-Specialized Design Services
INDP,Industry recode based on 2012 IND codes,7380,PRF-Computer Systems Design And Related Services
INDP,Industry recode based on 2012 IND codes,7390,"PRF-Management, Scientific, And Technical Consulting Services"
INDP,Industry recode based on 2012 IND codes,7460,PRF-Scientific Research And Development Services
INDP,Industry recode based on 2012 IND codes,7470,"PRF-Advertising, Public Relations, And Related Services"
INDP,Industry recode based on 2012 IND codes,7480,PRF-Veterinary Services
INDP,Industry recode based on 2012 IND codes,7490,"PRF-Other Professional, Scientific, And Technical Services"
INDP,Industry recode based on 2012 IND codes,7570,PRF-Management Of Companies And Enterprises
INDP,Industry recode based on 2012 IND codes,7580,PRF-Employment Services
INDP,Industry recode based on 2012 IND codes,7590,PRF-Business Support Services
INDP,Industry recode based on 2012 IND codes,7670,PRF-Travel Arrangements And Reservation Services
INDP,Industry recode based on 2012 IND codes,7680,PRF-Investigation And Security Services
INDP,Industry recode based on 2012 IND codes,7690,"PRF-Services To Buildings And Dwellings, Ex Constr Cln"
INDP,Industry recode based on 2012 IND codes,7770,PRF-Landscaping Services
INDP,Industry recode based on 2012 IND codes,7780,"PRF-Other Administrative, And Other Support Services"
INDP,Industry recode based on 2012 IND codes,7790,PRF-Waste Management And Remediation Services
INDP,Industry recode based on 2012 IND codes,7860,EDU-Elementary And Secondary Schools
INDP,Industry recode based on 2012 IND codes,7870,"EDU-Colleges, Universities, And Professional Schools, Including Junior Colleges"
INDP,Industry recode based on 2012 IND codes,7880,"EDU-Business, Technical, And Trade Schools And Training"
INDP,Industry recode based on 2012 IND codes,7890,"EDU-Other Schools And Instruction, And Educational Support Services"
INDP,Industry recode based on 2012 IND codes,7970,MED-Offices Of Physicians
INDP,Industry recode based on 2012 IND codes,7980,MED-Offices Of Dentists
